X,Y,Incident_ID,Agency,Offense,Street,City,State,Zipcode,Date_of_Report,Date_of_Occurrence,Date_Found,Reported_As,Premise_Description,Forcible,Weapon_Description,Victim_Age,Victim_Race,Victim_Gender,Latitude,Longitude,ObjectId,
-8801704.19,4287465.575,124796,CHPD,LOUD TALKING,110 JOHNSON ST,CHAPEL HILL,NC,27516,2016/03/13 05:35:00+00,2016/03/13 05:30:00+00,2016/03/13 05:31:00+00,DISTURBANCE/NUI,OTHER RESIDENCE - OTHER DWELLING,<Null>,<Null>,<Null>,<Null>,<Null>,35.904332,-79.067054,43314,
-8801083.695,4293269.912,122502,CHPD,LOUD MUSIC/PARTY,344 S HERITAGE LOOP,CHAPEL HILL,NC,27516,2016/01/30 23:11:00+00,2016/01/30 23:11:00+00,2016/01/30 23:11:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,N,<Null>,<Null>,<Null>,<Null>,35.946555,-79.06148,43323,
-8800379.599,4287972.573,122826,CHPD,LOUD MUSIC/PARTY,206 MCCAULEY ST,CHAPEL HILL,NC,27516,2016/02/06 01:17:00+00,2016/02/06 01:16:00+00,2016/02/06 01:16:00+00,DISTURBANCE/NUI,OTHER RESIDENCE - OTHER DWELLING,N,<Null>,<Null>,<Null>,<Null>,35.908021,-79.055155,43418,
-8801230.525,4288911.73,123566,CHPD,LOUD MUSIC/PARTY,404 MCDADE ST,CHAPEL HILL,NC,27516,2016/02/20 00:06:00+00,2016/02/20 00:06:00+00,2016/02/20 00:06:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - SINGLE FAMI,<Null>,<Null>,<Null>,<Null>,<Null>,35.914854,-79.062799,43421,
-8800992.97,4288143.135,124665,CHPD,LOUD MUSIC/PARTY,115 CAMERON CT,CHAPEL HILL,NC,27516,2016/03/10 23:53:00+00,2016/03/10 23:52:00+00,2016/03/10 23:53:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,N,<Null>,<Null>,<Null>,<Null>,35.909262,-79.060665,43423,
-8801575.282,4289986.643,123880,CHPD,LOUD MUSIC/PARTY,500 UMSTEAD DR,CHAPEL HILL,NC,27516,2016/02/26 21:57:00+00,2016/02/26 21:57:00+00,2016/02/26 21:57:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,N,<Null>,<Null>,<Null>,<Null>,35.922674,-79.065896,43432,
-8801115.421,4293876.19,123612,CHPD,LOUD MUSIC/PARTY,2701 HOMESTEAD RD,CHAPEL HILL,NC,27516,2016/02/21 00:02:00+00,2016/02/21 00:02:00+00,2016/02/21 00:02:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,N,<Null>,<Null>,<Null>,<Null>,35.950964,-79.061765,43497,
-8801188.781,4289533.71,124076,CHPD,LOUD MUSIC/PARTY,751 TRINITY CT,CHAPEL HILL,NC,27516,2016/02/28 23:05:00+00,2016/02/28 23:00:00+00,2016/02/28 23:03:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,<Null>,<Null>,<Null>,<Null>,<Null>,35.919379,-79.062424,43504,
-8800992.97,4288143.135,123891,CHPD,LOUD MUSIC/PARTY,115 CAMERON CT,CHAPEL HILL,NC,27516,2016/02/27 01:08:00+00,2016/02/27 01:08:00+00,2016/02/27 01:08:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,<Null>,<Null>,<Null>,<Null>,<Null>,35.909262,-79.060665,43541,
-8800379.599,4287972.573,122858,CHPD,LOUD MUSIC/PARTY,206 MCCAULEY ST,CHAPEL HILL,NC,27516,2016/02/06 22:18:00+00,2016/02/06 22:18:00+00,2016/02/06 22:18:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - SINGLE FAMI,<Null>,<Null>,<Null>,<Null>,<Null>,35.908021,-79.055155,43564,
-8800662.685,4288735.108,123997,CHPD,LOUD MUSIC/PARTY,202 W ROSEMARY ST,CHAPEL HILL,NC,27516,2016/02/27 22:00:00+00,2016/02/27 21:59:00+00,2016/02/27 22:00:00+00,DISTURBANCE/NUI,RESTAURANT,N,<Null>,<Null>,<Null>,<Null>,35.913569,-79.057698,43565,
-8797608.746,4290658.725,124156,CHPD,LOUD MUSIC COMPLAINT,130 S ESTES DR,CHAPEL HILL,NC,27514,2016/03/01 18:21:00+00,2016/03/01 18:21:00+00,2016/03/01 18:21:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,N,<Null>,<Null>,<Null>,<Null>,35.927563,-79.030264,43584,
-8799356.684,4295670.333,124339,CHPD,LOUD MUSIC/PARTY/OTHER NOISE,100 WEATHERSTONE DR,CHAPEL HILL,NC,27514,2016/03/04 23:32:00+00,2016/03/04 23:32:00+00,2016/03/04 23:32:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,<Null>,<Null>,<Null>,<Null>,<Null>,35.96401,-79.045966,43595,
-8799663.704,4290457.605,124008,CHPD,LOUD MUSIC/PARTY,700 BOLINWOOD DR,CHAPEL HILL,NC,27514,2016/02/28 03:00:00+00,2016/02/28 01:52:00+00,2016/02/28 02:00:00+00,INFO MESSAGE,HOME OF OFFENDER - OTHER DWELL,<Null>,<Null>,<Null>,<Null>,<Null>,35.9261,-79.048724,43669,
-8801352.643,4289476.39,124666,CHPD,LOUD MUSIC/PARTY,203 CARVER ST,CHAPEL HILL,NC,27516,2016/03/11 00:12:00+00,2016/03/11 00:12:00+00,2016/03/11 00:12:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,N,<Null>,<Null>,<Null>,<Null>,35.918962,-79.063896,43693,
-8800691.739,4289555.978,123611,CHPD,LOUD MUSIC/PARTY,117 STINSON ST,CHAPEL HILL,NC,27516,2016/02/20 23:39:00+00,2016/02/20 23:39:00+00,2016/02/20 23:39:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,<Null>,<Null>,66,W,F,35.919541,-79.057959,43733,
-8800379.599,4287972.573,122864,CHPD,LOUD MUSIC/PARTY,206 MCCAULEY ST,CHAPEL HILL,NC,27516,2016/02/07 00:01:00+00,2016/02/07 00:01:00+00,2016/02/07 00:01:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - SINGLE FAMI,N,<Null>,<Null>,<Null>,<Null>,35.908021,-79.055155,43734,
-8796966.432,4292693.78,123788,CHPD,LOUD MUSIC/PARTY/OTHER NOISE,474 MELANIE CT,CHAPEL HILL,NC,27514,2016/02/25 03:20:00+00,2016/02/25 03:20:00+00,2016/02/25 03:20:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,N,<Null>,<Null>,<Null>,<Null>,35.942365,-79.024494,43742,
-8800745.172,4289653.849,122865,CHPD,LOUD MUSIC/PARTY,115 E LONGVIEW ST,CHAPEL HILL,NC,27516,2016/02/07 00:19:00+00,2016/02/07 00:19:00+00,2016/02/07 00:19:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - SINGLE FAMI,N,<Null>,<Null>,<Null>,<Null>,35.920253,-79.058439,43754,
-8801002.877,4289537.421,123889,CHPD,LOUD MUSIC/PARTY,110 W LONGVIEW ST,CHAPEL HILL,NC,27516,2016/02/27 00:38:00+00,2016/02/27 00:38:00+00,2016/02/27 00:38:00+00,MISC OFFICER IN,OTHER RESIDENCE - OTHER DWELLING,N,<Null>,<Null>,<Null>,<Null>,35.919406,-79.060754,43758,
-8801169.077,4289400.651,124667,CHPD,LOUD MUSIC/PARTY,291 MCMASTERS ST,CHAPEL HILL,NC,<Null>,2016/03/11 00:29:00+00,2016/03/11 00:28:00+00,2016/03/11 00:28:00+00,DISTURBANCE/NUI,OTHER RESIDENCE - OTHER DWELLING,N,<Null>,<Null>,<Null>,<Null>,35.918411,-79.062247,43798,
-8800019.481,4295665.657,123592,CHPD,LOUD MUSIC/PARTY,1000 WEAVER DAIRY RD,CHAPEL HILL,NC,27514,2016/02/20 16:41:00+00,2016/02/20 16:41:00+00,2016/02/20 16:41:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - SINGLE FAMI,N,<Null>,<Null>,<Null>,<Null>,35.963976,-79.05192,43938,
-8800745.172,4289653.849,124075,CHPD,LOUD MUSIC/PARTY,115 E LONGVIEW ST,CHAPEL HILL,NC,27516,2016/02/28 22:38:00+00,2016/02/28 22:38:00+00,2016/02/28 22:38:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - SINGLE FAMI,<Null>,<Null>,<Null>,<Null>,<Null>,35.920253,-79.058439,43970,
-8801390.603,4287432.729,125813,CHPD,LOUD MUSIC/PARTY,108 RAIN TREE LN,CHAPEL HILL,NC,27516,2016/04/03 00:37:00+00,2016/04/03 00:36:00+00,2016/04/03 00:37:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,N,<Null>,<Null>,<Null>,<Null>,35.904093,-79.064237,44012,
-8796429.65,4288019.44,125326,CHPD,LOUD MUSIC/PARTY/OTHER NOISE,1402 OAK TREE DR,CHAPEL HILL,NC,27514,2016/03/24 04:45:00+00,2016/03/24 04:45:00+00,2016/03/24 04:45:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,N,<Null>,71,W,F,35.908362,-79.019672,44052,
-8800985.956,4286434.06,125788,CHPD,LOUD MUSIC/PARTY,500 PINE BLUFF TRL,CHAPEL HILL,NC,27516,2016/04/02 15:37:00+00,2016/04/02 15:00:00+00,2016/04/02 15:01:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - SINGLE FAMI,N,<Null>,<Null>,<Null>,<Null>,35.896826,-79.060602,44076,
-8800881.205,4289653.024,126160,CHPD,LOUD MUSIC/PARTY,710 N COLUMBIA ST,CHAPEL HILL,NC,27516,2016/04/09 23:32:00+00,2016/04/09 23:15:00+00,2016/04/09 23:20:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - SINGLE FAMI,<Null>,<Null>,<Null>,<Null>,<Null>,35.920247,-79.059661,44189,
-8801046.737,4289644.776,125408,CHPD,LOUD MUSIC/PARTY,800 PRITCHARD AVE EXT,CHAPEL HILL,NC,27516,2016/03/25 19:41:00+00,2016/03/25 19:30:00+00,2016/03/25 19:35:00+00,DISTURBANCE/NUI,PARKING LOT/AREA,<Null>,<Null>,46,W,F,35.920187,-79.061148,44246,
-8799111.893,4292141.052,126476,CHPD,LOUD MUSIC/PARTY,628 KENSINGTON DR,CHAPEL HILL,NC,27514,2016/04/16 23:29:00+00,2016/04/16 23:29:00+00,2016/04/16 23:29:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,<Null>,<Null>,<Null>,<Null>,<Null>,35.938345,-79.043767,44413,
-8800395.852,4288295.695,125766,CHPD,LOUD MUSIC/PARTY,108 W CAMERON AVE,CHAPEL HILL,NC,27516,2016/04/02 00:57:00+00,2016/04/02 00:57:00+00,2016/04/02 00:57:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,N,<Null>,<Null>,<Null>,<Null>,35.910372,-79.055301,44431,
-8800665.245,4289830.898,126475,CHPD,LOUD MUSIC/PARTY,800 N COLUMBIA ST,CHAPEL HILL,NC,27516,2016/04/16 23:32:00+00,2016/04/16 23:32:00+00,2016/04/16 23:32:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - SINGLE FAMI,N,<Null>,<Null>,<Null>,<Null>,35.921541,-79.057721,44461,
-8800689.624,4288086.373,126717,CHPD,LOUD MUSIC/PARTY,321 WEST CAMERON AVE,CHAPEL HILL,NC,27516,2016/04/22 00:54:00+00,2016/04/22 00:53:00+00,2016/04/22 00:54:00+00,DISTURBANCE/NUI,OTHER RESIDENCE - OTHER DWELLING,N,<Null>,<Null>,<Null>,<Null>,35.908849,-79.05794,44480,
-8801053.973,4293262.762,125487,CHPD,LOUD MUSIC/PARTY,321 S HERITAGE LOOP,CHAPEL HILL,NC,27516,2016/03/27 00:00:00+00,2016/03/26 23:50:00+00,2016/03/26 23:55:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,<Null>,<Null>,<Null>,<Null>,<Null>,35.946503,-79.061213,44519,
-8801046.737,4289644.776,125210,CHPD,LOUD MUSIC/NOISE,800 PRITCHARD AVE EXT,CHAPEL HILL,NC,27516,2016/03/22 00:00:00+00,2016/03/22 00:00:00+00,2016/03/22 00:00:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,N,<Null>,<Null>,<Null>,<Null>,35.920187,-79.061148,44533,
-8795657.426,4293687.661,125643,CHPD,LOUD MUSIC/PARTY,1521 PROVIDENCE GLEN DR,CHAPEL HILL,NC,27514,2016/03/30 18:18:00+00,2016/03/30 18:18:00+00,2016/03/30 18:18:00+00,DISTURBANCE/NUI,PARKING LOT/AREA,N,<Null>,<Null>,<Null>,<Null>,35.949593,-79.012735,44539,
-8795895.093,4291306.514,125490,CHPD,LOUD MUSIC/PARTY,601 CHURCHILL DR,CHAPEL HILL,NC,27517,2016/03/27 00:33:00+00,2016/03/27 00:33:00+00,2016/03/27 00:33:00+00,DISTURBANCE/NUI,OTHER RESIDENCE - SINGLE FAMILY DWELLING,N,<Null>,<Null>,<Null>,<Null>,35.932275,-79.01487,44557,
-8801426.67,4284315.267,125078,CHPD,LOUD NOISE,101 ABERDEEN DR,CHAPEL HILL,NC,27516,2016/03/18 18:23:00+00,2016/03/18 18:22:00+00,2016/03/18 18:22:00+00,DISTURBANCE/NUI,OTHER RESIDENCE - OTHER DWELLING,N,<Null>,72,W,F,35.881406,-79.064561,44570,
-8800533.331,4289321.064,126443,CHPD,LOUD MUSIC/PARTY,602 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27514,2016/04/16 00:34:00+00,2016/04/16 00:34:00+00,2016/04/16 00:34:00+00,DISTURBANCE/NUI,OTHER RESIDENCE - OTHER DWELLING,N,<Null>,<Null>,<Null>,<Null>,35.917832,-79.056536,44581,
-8801517.284,4286127.895,125444,CHPD,LOUD NOISE,102 HARRINGTON PT,CHAPEL HILL,NC,27516,2016/03/26 08:14:00+00,2016/03/26 08:00:00+00,2016/03/26 08:00:00+00,DISTURBANCE/NUI,OPEN LAND AREAS,N,<Null>,<Null>,<Null>,<Null>,35.894598,-79.065375,44625,
-8800533.331,4289321.064,126051,CHPD,LOUD MUSIC/PARTY,602 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27514,2016/04/07 22:35:00+00,2016/04/07 22:35:00+00,2016/04/07 22:35:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,N,<Null>,<Null>,<Null>,<Null>,35.917832,-79.056536,44642,
-8800454.517,4289751.72,125927,CHPD,LOUD MUSIC/PARTY,700 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27514,2016/04/05 03:33:00+00,2016/04/05 03:33:00+00,2016/04/05 03:33:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - SINGLE FAMI,N,<Null>,<Null>,<Null>,<Null>,35.920965,-79.055828,44831,
-8800721.907,4289790.209,124821,CHPD,LOUD MUSIC/PARTY,750 N COLUMBIA ST,CHAPEL HILL,NC,27516,2016/03/13 22:05:00+00,2016/03/13 22:00:00+00,2016/03/13 22:03:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,<Null>,<Null>,<Null>,<Null>,<Null>,35.921245,-79.05823,44864,
-8800405.537,4288560.825,126469,CHPD,LOUD MUSIC/PARTY,114 S COLUMBIA ST,CHAPEL HILL,NC,27516,2016/04/16 19:59:00+00,2016/04/16 19:59:00+00,2016/04/16 19:59:00+00,DISTURBANCE/NUI,OTHER RESIDENCE - OTHER DWELLING,N,<Null>,<Null>,<Null>,<Null>,35.912301,-79.055388,44959,
-8795373.45,4293516.875,127873,CHPD,LOUD MUSIC/PARTY,207 PINEGATE CIR,CHAPEL HILL,NC,27514,2016/05/15 04:56:00+00,2016/05/15 03:27:00+00,2016/05/15 03:30:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,N,<Null>,<Null>,<Null>,<Null>,35.948351,-79.010184,45010,
-8801611.572,4287577.857,127378,CHPD,LOUD MUSIC/PARTY,103 CREEL ST,CHAPEL HILL,NC,27516,2016/05/03 23:10:00+00,2016/05/03 23:10:00+00,2016/05/03 23:10:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,N,<Null>,<Null>,<Null>,<Null>,35.905149,-79.066222,45049,
-8800668.696,4289693.3,127452,CHPD,LOUD MUSIC/PARTY,123 E LONGVIEW ST,CHAPEL HILL,NC,27516,2016/05/05 23:13:00+00,2016/05/05 23:13:00+00,2016/05/05 23:13:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,N,<Null>,<Null>,<Null>,<Null>,35.92054,-79.057752,45060,
-8797931.238,4289712.544,126875,CHPD,LOUD MUSIC/PARTY/OTHER NOISE,218 HILLCREST CIR,CHAPEL HILL,NC,27514,2016/04/24 11:10:00+00,2016/04/24 09:00:00+00,2016/04/24 11:00:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - SINGLE FAMI,<Null>,<Null>,<Null>,<Null>,<Null>,35.92068,-79.033161,45070,
-8800848.366,4287750.063,128412,CHPD,LOUD MUSIC/PARTY,319 MCCAULEY ST,CHAPEL HILL,NC,27516,2016/05/27 02:44:00+00,2016/05/27 02:35:00+00,2016/05/27 02:37:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,<Null>,<Null>,<Null>,<Null>,<Null>,35.906402,-79.059366,45072,
-8800668.696,4289693.3,127453,CHPD,LOUD MUSIC/PARTY,123 E LONGVIEW ST,CHAPEL HILL,NC,27516,2016/05/06 00:09:00+00,2016/05/06 00:09:00+00,2016/05/06 00:09:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,<Null>,<Null>,<Null>,<Null>,<Null>,35.92054,-79.057752,45074,
-8798551.288,4292799.792,127938,CHPD,LOUD MUSIC/PARTY,1826 N LAKESHORE DR,CHAPEL HILL,NC,27514,2016/05/16 23:16:00+00,2016/05/16 23:16:00+00,2016/05/16 23:16:00+00,DISTURBANCE/NUI,OPEN LAND AREAS,N,<Null>,<Null>,<Null>,<Null>,35.943136,-79.038731,45096,
-8800289.764,4290206.725,126850,CHPD,LOUD MUSIC/PARTY,746 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27514,2016/04/24 02:09:00+00,2016/04/24 02:09:00+00,2016/04/24 02:09:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,N,<Null>,<Null>,<Null>,<Null>,35.924275,-79.054348,45098,
-8801415.316,4288291.16,128186,CHPD,LOUD MUSIC/PARTY,108 N GRAHAM ST,CHAPEL HILL,NC,27516,2016/05/22 00:18:00+00,2016/05/22 00:18:00+00,2016/05/22 00:18:00+00,DISTURBANCE/NUI,HIGHWAY/ROAD/STREET  ETC.,N,<Null>,<Null>,<Null>,<Null>,35.910339,-79.064459,45105,
-8799003.468,4289189.933,126958,CHPD,LOUD MUSIC/PARTY,711 E FRANKLIN ST,CHAPEL HILL,NC,27514,2016/04/26 00:19:00+00,2016/04/26 00:19:00+00,2016/04/26 00:19:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,N,<Null>,<Null>,<Null>,<Null>,35.916878,-79.042793,45122,
-8800894.786,4289623.195,127379,CHPD,LOUD MUSIC/PARTY,706 N COLUMBIA ST,CHAPEL HILL,NC,27516,2016/05/03 23:35:00+00,2016/05/03 23:00:00+00,2016/05/03 23:05:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,N,<Null>,<Null>,<Null>,<Null>,35.92003,-79.059783,45152,
-8800745.172,4289653.849,128536,CHPD,LOUD MUSIC/PARTY,115 E LONGVIEW ST,CHAPEL HILL,NC,27516,2016/05/31 00:15:00+00,2016/05/31 00:01:00+00,2016/05/31 00:05:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - SINGLE FAMI,N,<Null>,<Null>,<Null>,<Null>,35.920253,-79.058439,45186,
-8800662.351,4289839.146,127575,CHPD,LOUD MUSIC/PARTY,803 N COLUMBIA ST,CHAPEL HILL,NC,27516,2016/05/08 00:15:00+00,2016/05/08 00:08:00+00,2016/05/08 00:08:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,N,<Null>,<Null>,<Null>,<Null>,35.921601,-79.057695,45262,
-8800821.983,4289712.819,126844,CHPD,LOUD MUSIC/PARTY,720 N COLUMBIA ST,CHAPEL HILL,NC,27516,2016/04/24 00:32:00+00,2016/04/24 00:32:00+00,2016/04/24 00:32:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,N,<Null>,<Null>,<Null>,<Null>,35.920682,-79.059129,45303,
-8800533.331,4289321.064,127056,CHPD,LOUD MUSIC/PARTY/OTHER NOISE,602 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27514,2016/04/27 16:27:00+00,2016/04/27 16:27:00+00,2016/04/27 16:27:00+00,MISC OFFICER IN,HOME OF OFFENDER - OTHER DWELL,<Null>,<Null>,66,W,M,35.917832,-79.056536,45320,
-8801533.871,4294375.099,128020,CHPD,LOUD MUSIC/PARTY/OTHER NOISE,123 VINTAGE DR,CHAPEL HILL,NC,27516,2016/05/18 22:03:00+00,2016/05/18 22:03:00+00,2016/05/18 22:03:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,N,<Null>,<Null>,<Null>,<Null>,35.954592,-79.065524,45336,
-8799990.538,4289926.847,126845,CHPD,LOUD MUSIC/PARTY,519 HILLSBOROUGH ST,CHAPEL HILL,NC,27514,2016/04/24 00:53:00+00,2016/04/24 00:53:00+00,2016/04/24 00:53:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,N,<Null>,<Null>,<Null>,<Null>,35.922239,-79.05166,45348,
-8801147.37,4288012.568,127577,CHPD,LOUD MUSIC/PARTY,145 S ROBERSON ST,CHAPEL HILL,NC,27516,2016/05/08 00:54:00+00,2016/05/08 00:54:00+00,2016/05/08 00:54:00+00,MISC OFFICER IN,HOME OF OFFENDER - OTHER DWELL,N,<Null>,<Null>,<Null>,<Null>,35.908312,-79.062052,45366,
-8800800.609,4291037.193,127978,CHPD,LOUD MUSIC/PARTY,131 JUSTICE ST,CHAPEL HILL,NC,27516,2016/05/17 22:58:00+00,2016/05/17 22:58:00+00,2016/05/17 22:58:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - SINGLE FAMI,N,<Null>,<Null>,<Null>,<Null>,35.930316,-79.058937,45433,
-8799777.138,4289145.535,126830,CHPD,LOUD MUSIC/PARTY,318 E ROSEMARY ST,CHAPEL HILL,NC,27514,2016/04/23 19:03:00+00,2016/04/23 19:03:00+00,2016/04/23 19:03:00+00,DISTURBANCE/NUI,OTHER RESIDENCE - OTHER DWELLING,N,<Null>,<Null>,<Null>,<Null>,35.916555,-79.049743,45449,
-8800745.172,4289653.849,128574,CHPD,LOUD MUSIC/PARTY,115 E LONGVIEW ST,CHAPEL HILL,NC,27516,2016/05/31 18:15:00+00,2016/05/31 18:15:00+00,2016/05/31 18:15:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,N,<Null>,<Null>,<Null>,<Null>,35.920253,-79.058439,45455,
-8800745.172,4289653.849,128586,CHPD,LOUD MUSIC/PARTY,115 E LONGVIEW ST,CHAPEL HILL,NC,27516,2016/05/31 23:00:00+00,2016/05/31 23:00:00+00,2016/05/31 23:00:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - SINGLE FAMI,N,<Null>,<Null>,<Null>,<Null>,35.920253,-79.058439,45467,
-8797128.068,4293411.956,128537,CHPD,LOUD NOISE COMPLAINT,2525 BOOKER CREEK RD,CHAPEL HILL,NC,27514,2016/05/31 02:30:00+00,2016/05/31 02:30:00+00,2016/05/31 02:30:00+00,DISTURBANCE/NUI,OTHER RESIDENCE - OTHER DWELLING,N,<Null>,<Null>,<Null>,<Null>,35.947588,-79.025946,45513,
-8799699.771,4289189.245,127068,CHPD,LOUD MUSIC/PARTY,407 E ROSEMARY ST,CHAPEL HILL,NC,27514,2016/04/27 19:40:00+00,2016/04/27 19:39:00+00,2016/04/27 19:40:00+00,DISTURBANCE/NUI,OTHER RESIDENCE - OTHER DWELLING,N,<Null>,<Null>,<Null>,<Null>,35.916873,-79.049048,45546,
-8800454.517,4289751.72,126781,CHPD,LOUD MUSIC/PARTY,700 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27514,2016/04/23 01:03:00+00,2016/04/23 01:00:00+00,2016/04/23 01:02:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,N,<Null>,<Null>,<Null>,<Null>,35.920965,-79.055828,45578,
-8800635.411,4289220.035,127069,CHPD,LOUD MUSIC/PARTY/OTHER NOISE,105 STEPHENS ST,CHAPEL HILL,NC,27516,2016/04/27 19:40:00+00,2016/04/27 19:40:00+00,2016/04/27 19:40:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - SINGLE FAMI,N,<Null>,<Null>,<Null>,<Null>,35.917097,-79.057453,45592,
-8799663.704,4290457.605,127604,CHPD,LOUD MUSIC/PARTY/OTHER NOISE,700 BOLINWOOD DR,CHAPEL HILL,NC,27514,2016/05/09 00:46:00+00,2016/05/09 00:36:00+00,2016/05/09 00:44:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,<Null>,<Null>,<Null>,<Null>,<Null>,35.9261,-79.048724,45601,
-8801115.421,4293876.19,128114,CHPD,LOUD MUSIC/PARTY,2701 HOMESTEAD RD,CHAPEL HILL,NC,27516,2016/05/20 22:18:00+00,2016/05/20 22:18:00+00,2016/05/20 22:18:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,N,<Null>,<Null>,<Null>,<Null>,35.950964,-79.061765,45618,
-8800950.779,4288597.523,127077,CHPD,LOUD MUSIC/PARTY/OTHER NOISE,316 W ROSEMARY ST,CHAPEL HILL,NC,27516,2016/04/27 22:47:00+00,2016/04/27 22:43:00+00,2016/04/27 22:45:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,<Null>,<Null>,<Null>,<Null>,<Null>,35.912568,-79.060286,45719,
-8800484.017,4287724.5,126777,CHPD,LOUD MUSIC/PARTY,215 VANCE ST,CHAPEL HILL,NC,27516,2016/04/22 23:40:00+00,2016/04/22 23:40:00+00,2016/04/22 23:40:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,Y,<Null>,<Null>,<Null>,<Null>,35.906216,-79.056093,45720,
-8801022.915,4289568.762,127125,CHPD,LOUD MUSIC/PARTY/OTHER NOISE,709 PRITCHARD AVE EXT,CHAPEL HILL,NC,27516,2016/04/29 01:19:00+00,2016/04/29 01:15:00+00,2016/04/29 01:17:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - OTHER DWELL,N,<Null>,<Null>,<Null>,<Null>,35.919634,-79.060934,45746,
-8797439.54,4292298.893,127861,CHPD,LOUD MUSIC/PARTY,104 OXFORD HILLS DR,CHAPEL HILL,NC,27514,2016/05/14 21:01:00+00,2016/05/14 21:01:00+00,2016/05/14 21:01:00+00,DISTURBANCE/NUI,HOME OF OFFENDER - SINGLE FAMI,N,<Null>,<Null>,<Null>,<Null>,35.939493,-79.028744,45765,
-8800662.685,4288735.108,127080,CHPD,LOUD MUSIC/PARTY,202 W ROSEMARY ST,CHAPEL HILL,NC,27516,2016/04/27 23:33:00+00,2016/04/27 23:15:00+00,2016/04/27 23:20:00+00,DISTURBANCE/NUI,BAR/NIGHTCLUB/LOUNGE,N,<Null>,<Null>,<Null>,<Null>,35.913569,-79.057698,45803,
